Month,usg_apt,fg_apt,carrier,type,Total
5,ORD,DEL,AI,Passengers,2233
5,LAX,NRT,NH,Passengers,2235
5,IAH,SJO,UA,Passengers,2245
5,LAX,MNL,PR,Passengers,2322
5,SFO,ICN,KE,Passengers,2406
5,SEA,ICN,DL,Passengers,2445
5,SFO,SYD,UA,Passengers,2487
5,IAH,SAL,UA,Passengers,2512
5,SFO,ICN,OZ,Passengers,2814
5,LAX,HKG,CX,Passengers,2835
5,JFK,CDG,AF,Passengers,2843
5,ORD,NRT,NH,Passengers,2860
5,DFW,DOH,QR,Passengers,2883
5,ATL,MEX,DL,Passengers,2891
5,JFK,LHR,BA,Passengers,2900
5,LAX,CAN,CZ,Passengers,2905
5,JFK,SDQ,B6,Passengers,3262
5,CLT,MEX,AA,Passengers,2961
5,IAD,CAI,MS,Passengers,2963
5,DFW,BJX,MQ,Passengers,3007
5,ORD,ICN,KE,Passengers,3013
5,ORD,DOH,QR,Passengers,3042
5,LAX,AMS,KL,Passengers,3157
5,IAH,GDL,YV,Passengers,3188
5,JFK,ICN,OZ,Passengers,3271
5,LAX,LHR,BA,Passengers,3304
5,DFW,MAD,AA,Passengers,3310
5,JFK,STI,B6,Passengers,3322
5,ATL,CDG,DL,Passengers,3351
5,SEA,YVR,OO,Passengers,3356
5,DTW,AMS,DL,Passengers,3455
5,LAX,AKL,NZ,Passengers,3564
5,IAD,ADD,ET,Passengers,3651
5,DTW,ICN,DL,Passengers,3658
5,MIA,SCL,LA,Passengers,3679
5,SFO,NRT,UA,Passengers,3833
5,MIA,LHR,AA,Passengers,3843
5,EWR,FRA,UA,Passengers,4118
5,ORD,FRA,LH,Passengers,4196
5,ORD,GDL,Y4,Passengers,4226
5,DFW,LHR,AA,Passengers,4348
5,LAX,GDL,AS,Passengers,4477
5,MIA,GRU,JJ,Passengers,4890
5,JFK,AMS,KL,Passengers,5064
5,JFK,ICN,KE,Passengers,5275
5,ATL,ICN,KE,Passengers,5506
5,DFW,GDL,AA,Passengers,5798
5,LAX,GDL,Y4,Passengers,5801
5,EWR,TLV,UA,Passengers,5951
5,MIA,MEX,AA,Passengers,6030
5,OAK,GDL,Y4,Passengers,6117
5,IAH,GRU,UA,Passengers,6131
5,IAH,MEX,UA,Passengers,6357
5,DFW,MEX,AA,Passengers,6396
5,LAX,ICN,KE,Passengers,7580
5,ATL,AMS,DL,Passengers,7738
5,LAX,ICN,OZ,Passengers,7790
5,IAD,FRA,UA,Passengers,8191
4,SLC,SYD,DL,Passengers,467
4,SLC,LIM,LP,Passengers,198
4,SLC,EZE,DL,Passengers,564
4,SJU,SXM,3M,Passengers,31
4,SJU,SXM,WL,Passengers,86
4,SJU,SKB,3M,Passengers,107
4,SJU,GND,3M,Passengers,61
4,SJU,DOM,3M,Passengers,28
4,SJU,BGI,3M,Passengers,22
4,SJU,BGI,WL,Passengers,67
4,SJU,AXA,3M,Passengers,209
4,SFO,DEL,UA,Passengers,3009
4,SFB,MNL,EB,Passengers,1011
4,MSY,MNL,EB,Passengers,691
4,MSY,DPS,EB,Passengers,391
4,MIA,UIO,XL,Passengers,282
4,MIA,MNL,EB,Passengers,1271
4,MIA,MAD,E9,Passengers,391
4,MIA,MAD,UX,Passengers,248
4,MIA,LIM,LP,Passengers,2401
4,MIA,IQT,LP,Passengers,151
4,MIA,HAV,DL,Passengers,315
4,MIA,GCM,WL,Passengers,138
4,MIA,DPS,EB,Passengers,670
4,MIA,CGK,EB,Passengers,290
4,LAX,SCL,LP,Passengers,108
4,LAX,MNL,EB,Passengers,439
4,LAX,MEX,DL,Passengers,103
4,LAX,LIM,LP,Passengers,825
4,LAX,LHR,EB,Passengers,117
4,LAX,LHR,E9,Passengers,249
4,LAX,DPS,EB,Passengers,475
4,JFK,UIO,XL,Passengers,251
4,JAX,MNL,EB,Passengers,870
4,IAH,LIM,UA,Passengers,1544
4,IAH,GEO,N8,Passengers,76
4,IAH,GEO,X9,Passengers,43
4,IAH,CME,5D,Passengers,58
4,IAD,SOF,X9,Passengers,417
4,IAD,LPA,X9,Passengers,675
4,IAD,LIM,UA,Passengers,1775
4,IAD,DXB,EB,Passengers,807
4,IAD,DUB,X9,Passengers,200
4,IAD,BBU,X9,Passengers,63
4,HNL,PPT,DL,Passengers,89
4,HNL,HIR,X9,Passengers,199
4,HNL,DRW,X9,Passengers,121
4,HNL,BNE,X9,Passengers,44
4,HNL,APW,X9,Passengers,157
4,FLL,CDG,E9,Passengers,235
4,FLL,BDA,DL,Passengers,63
4,DTW,BOM,DL,Passengers,270
4,CLT,SKB,WL,Passengers,96
4,BWI,DXB,EB,Passengers,324
4,ATL,BOM,DL,Passengers,1664
4,ATL,BDA,DL,Passengers,48
4,SJU,ANU,3M,Passengers,88
4,MSP,YWG,DL,Passengers,4
4,MIA,CZM,YX,Passengers,5
4,LAX,MZT,CP,Passengers,6
4,BOS,CUN,AA,Passengers,6
4,PDX,PVR,AS,Passengers,6
4,ATL,YUL,9E,Passengers,7
4,IAH,MZT,YV,Passengers,7
4,MSP,PVR,SY,Passengers,7
4,PHX,ZLO,YV,Passengers,7
4,DFW,HUX,MQ,Passengers,13
4,LAX,SJD,DL,Passengers,13
4,CLT,CZM,AA,Passengers,14
4,SFO,PVR,AS,Passengers,14
4,MSP,YYC,DL,Passengers,16
4,DEN,YVR,QK,Passengers,17
4,DCA,YUL,QK,Passengers,18
4,LRD,DGO,MQ,Passengers,19
4,LAX,PVR,AA,Passengers,19
4,LAX,SJD,UA,Passengers,21
4,BOS,YUL,QK,Passengers,22
4,FLL,AUA,NK,Passengers,22
4,PHX,CUN,AA,Passengers,26
4,CLT,SJD,AA,Passengers,27
4,LGA,YYZ,AC,Passengers,27
4,DFW,ACA,MQ,Passengers,29
4,FLL,FPO,3M,Passengers,33
4,LAX,MEX,Y4,Passengers,34
4,PHL,CUN,AA,Passengers,34
4,DFW,ZIH,AA,Passengers,35
4,FAT,BJX,Y4,Passengers,36
4,SAN,PVR,AS,Passengers,38
4,MSP,YXE,OO,Passengers,38
4,SEA,FRA,DE,Passengers,38
4,SFO,SJD,UA,Passengers,41
4,LAX,IST,TK,Passengers,43
4,LAX,PVR,CP,Passengers,46
4,PHX,CUU,OO,Passengers,46
4,ORD,SJD,AA,Passengers,49
4,EWR,CUN,UA,Passengers,49
4,ORD,ADD,ET,Passengers,50
4,ORD,YYC,MQ,Passengers,50
4,SJU,PUJ,B6,Passengers,50
4,SFO,YVR,AC,Passengers,52
4,SEA,CUN,AS,Passengers,53
4,SEA,HND,NH,Passengers,53
4,EWR,DUB,UA,Passengers,55
4,JFK,AUH,EY,Passengers,55
4,DFW,GRU,UA,Passengers,56
4,LAS,PVR,AS,Passengers,57
4,JFK,PUJ,B6,Passengers,60
4,DCA,YYZ,KV,Passengers,61
4,SFO,SJD,AS,Passengers,63
4,IAD,IST,TK,Passengers,63
4,ORD,CUN,AA,Passengers,63
4,GUM,TKK,UA,Passengers,64
4,PHX,HMO,OO,Passengers,65
4,EWR,YUL,KV,Passengers,66
4,JFK,CUN,AA,Passengers,67
4,JFK,POP,B6,Passengers,69
4,LAX,PVR,DL,Passengers,71
4,MSP,YWG,OO,Passengers,71
4,PHX,ZIH,AA,Passengers,72
4,MIA,GCM,KX,Passengers,75
4,JFK,KIN,B6,Passengers,81
4,SFO,NRT,NH,Passengers,81
4,JFK,YUL,9E,Passengers,82
4,ORD,CUN,UA,Passengers,82
4,LAX,LTO,AS,Passengers,84
4,IAH,MTY,VB,Passengers,86
4,SFO,CUN,UA,Passengers,87
4,HNL,MAJ,UA,Passengers,91
4,IAH,MGA,UA,Passengers,91
4,SEA,YLW,QX,Passengers,95
4,FLL,PAP,B6,Passengers,99
4,SEA,YYJ,QX,Passengers,99
4,PHL,YOW,PT,Passengers,99
4,IAH,SJD,UA,Passengers,100
4,MIA,PBM,PY,Passengers,101
4,LGA,YYZ,QK,Passengers,101
4,SEA,YVR,QX,Passengers,107
4,SEA,SJD,AS,Passengers,114
4,BOS,GRU,JJ,Passengers,115
4,JFK,HKG,CX,Passengers,115
4,SAN,SJD,AS,Passengers,117
4,LAX,HND,NH,Passengers,117
4,LAX,ZIH,AS,Passengers,125
4,SEA,YEG,OO,Passengers,129
4,SEA,YYC,QX,Passengers,132
4,SEA,YVR,QK,Passengers,133
4,DFW,ZCL,MQ,Passengers,134
4,FAT,GDL,Y4,Passengers,140
4,SFO,LHR,BA,Passengers,146
4,FLL,PTY,NK,Passengers,147
4,ORD,AUH,EY,Passengers,149
4,FLL,CLO,NK,Passengers,149
4,DFW,TRC,MQ,Passengers,149
4,MIA,TLV,LY,Passengers,150
4,MIA,HAV,AA,Passengers,156
4,BOS,KEF,FI,Passengers,157
4,IAH,BOG,VH,Passengers,157
4,PHX,MEX,AA,Passengers,157
4,LAX,NAN,FJ,Passengers,159
4,IAH,TLV,LY,Passengers,161
4,MIA,MEX,AM,Passengers,162
4,SFO,PVR,UA,Passengers,162
4,ORD,YUL,OO,Passengers,163
4,DFW,CZM,AA,Passengers,163
4,EWR,ARN,SK,Passengers,173
4,SEA,GDL,Y4,Passengers,173
4,DFW,YYC,MQ,Passengers,174
4,IAH,MEX,5D,Passengers,174
4,JFK,JED,SV,Passengers,174
4,IAH,PVR,UA,Passengers,175
4,SPN,ICN,OZ,Passengers,178
4,IAH,BZE,UA,Passengers,178
4,SEA,NRT,JL,Passengers,180
4,LAX,TSN,MF,Passengers,181
4,SFO,PVG,MU,Passengers,184
4,LAX,SCL,LA,Passengers,187
4,LAX,ZLO,AS,Passengers,189
4,FLL,SDQ,NK,Passengers,189
4,MDW,BJX,Y4,Passengers,193
4,SFO,NKG,CA,Passengers,198
4,SEA,PVR,AS,Passengers,199
4,DTW,YOW,9E,Passengers,199
4,LAX,SJD,AA,Passengers,200
4,JFK,DOH,QR,Passengers,203
4,BOS,YYZ,KV,Passengers,204
4,JFK,CAN,CZ,Passengers,206
4,GUM,ICN,KE,Passengers,206
4,BOS,NRT,JL,Passengers,209
4,SFO,MEL,UA,Passengers,212
4,SMF,GDL,Y4,Passengers,215
4,HNL,ICN,KE,Passengers,215
4,JFK,CUN,B6,Passengers,219
4,MCO,GDL,Y4,Passengers,225
4,LAX,ESB,TK,Passengers,231
4,SFO,ICN,UA,Passengers,235
4,JFK,MBJ,B6,Passengers,235
4,FLL,NAS,B6,Passengers,237
4,ATL,CUN,DL,Passengers,238
4,GUM,NRT,UA,Passengers,248
4,LAX,MZT,AS,Passengers,252
4,DFW,MZT,YV,Passengers,253
4,DTW,HND,DL,Passengers,259
4,SFO,YVR,QK,Passengers,261
4,PHX,GDL,YV,Passengers,261
4,EWR,YYZ,KV,Passengers,262
4,MSP,YEG,OO,Passengers,270
4,PHX,SJD,AA,Passengers,280
4,SEA,LHR,BA,Passengers,280
4,SAN,NRT,JL,Passengers,281
4,MIA,MID,YX,Passengers,284
4,IAH,UIO,UA,Passengers,284
4,ORD,PVR,AA,Passengers,290
4,FLL,MDE,NK,Passengers,291
4,FLL,PAP,NK,Passengers,293
4,FLL,MBJ,B6,Passengers,297
4,IAD,GZT,TK,Passengers,300
4,PHL,YYZ,PT,Passengers,303
4,DFW,CUU,MQ,Passengers,307
4,SFO,HND,JL,Passengers,311
4,JFK,ICN,OZ,Passengers,318
4,PHX,MZT,OO,Passengers,326
4,HNL,HND,JL,Passengers,328
4,JFK,HND,JL,Passengers,335
4,JFK,RUH,SV,Passengers,339
4,ORD,BJX,Y4,Passengers,340
4,CLT,MEX,AA,Passengers,348
4,ORD,YUL,KV,Passengers,351
4,ORD,TPE,BR,Passengers,351
4,IAD,DMM,SV,Passengers,351
4,ATL,GRU,DL,Passengers,361
4,MIA,MDE,VH,Passengers,361
4,ORD,YYZ,AA,Passengers,362
4,LAX,BNE,QF,Passengers,363
4,JFK,GRU,JJ,Passengers,363
4,LAX,BNE,VA,Passengers,371
4,IAH,TGU,UA,Passengers,372
4,JFK,IST,TK,Passengers,374
4,SFO,GDL,AM,Passengers,380
4,PHL,YUL,PT,Passengers,381
4,ATL,HND,DL,Passengers,381
4,BOS,DUB,EI,Passengers,383
4,IAH,CUN,UA,Passengers,391
4,ATL,YYZ,DL,Passengers,395
4,SEA,TPE,BR,Passengers,399
4,MIA,LHR,BA,Passengers,403
4,MDW,AGU,Y4,Passengers,410
4,DFW,SJD,AA,Passengers,413
4,LAX,SJD,AS,Passengers,414
4,LAX,SIN,SQ,Passengers,430
4,MCO,YUL,AC,Passengers,432
4,ORD,DXB,EK,Passengers,440
4,CLT,CUN,AA,Passengers,444
4,FLL,CTG,NK,Passengers,447
4,MSP,YYC,OO,Passengers,468
4,CLT,YYZ,OH,Passengers,472
4,MCO,YYZ,AC,Passengers,473
4,ORD,YYZ,OO,Passengers,474
4,DTW,YUL,9E,Passengers,480
4,JFK,TPE,BR,Passengers,485
4,FLL,SAP,NK,Passengers,490
4,MIA,EZE,AR,Passengers,492
4,LAX,KIX,JL,Passengers,497
4,FLL,YUL,AC,Passengers,508
4,PHX,PVR,AA,Passengers,510
4,JFK,LHR,VS,Passengers,512
4,DFW,DGO,MQ,Passengers,516
4,MDW,ZCL,Y4,Passengers,527
4,JFK,YYZ,9E,Passengers,530
4,MIA,SCL,LA,Passengers,1266
4,ORD,DUB,EI,Passengers,548
4,SJU,SDQ,B6,Passengers,574
4,IAD,YYZ,KV,Passengers,575
4,DFW,YVR,AA,Passengers,579
4,LAX,JED,SV,Passengers,587
4,SFO,YYZ,AC,Passengers,589
4,JFK,DUB,EI,Passengers,606
4,ORD,MEX,Y4,Passengers,656
4,ATL,LHR,DL,Passengers,658
4,LAX,GDL,AM,Passengers,662
4,DTW,YYZ,DL,Passengers,707
4,DFW,CUN,AA,Passengers,713
4,DFW,SLP,YV,Passengers,714
4,DFW,HND,JL,Passengers,715
4,LAX,HND,JL,Passengers,717
4,FAT,GDL,AM,Passengers,761
4,IAD,JED,SV,Passengers,769
4,LAX,PVR,AS,Passengers,779
4,ORD,YYZ,KV,Passengers,782
4,ORD,WAW,LO,Passengers,787
4,FLL,YYZ,AC,Passengers,790
4,DFW,YYC,AA,Passengers,812
4,FLL,KIN,B6,Passengers,820
4,LAX,YYZ,AC,Passengers,823
4,FLL,BOG,NK,Passengers,839
4,MIA,CUN,AA,Passengers,843
4,IAH,YYZ,AC,Passengers,850
4,JFK,NRT,NH,Passengers,876
4,DFW,AGU,MQ,Passengers,908
4,DFW,MLM,YV,Passengers,931
4,ORD,GDL,AM,Passengers,936
4,DFW,QRO,MQ,Passengers,940
4,ORD,AMS,KL,Passengers,943
4,EWR,ZRH,LX,Passengers,950
4,ORD,HND,JL,Passengers,964
4,DFW,PVR,AA,Passengers,975
4,EWR,ADD,ET,Passengers,989
4,DFW,MTY,MQ,Passengers,990
4,MDW,GDL,Y4,Passengers,1036
4,MIA,GRU,JJ,Passengers,1037
4,IAH,SJO,UA,Passengers,1045
4,DFW,NRT,AA,Passengers,1071
4,IAH,MTY,YV,Passengers,1087
4,LAX,TPE,CI,Passengers,1099
4,DFW,YYZ,AA,Passengers,1103
4,LAX,XMN,MF,Passengers,1104
4,LAX,MEX,AA,Passengers,1116
4,EWR,FRA,LH,Passengers,1154
4,JFK,SVO,SU,Passengers,1184
4,BOS,LHR,BA,Passengers,1204
4,LAX,YVR,AC,Passengers,1208
4,ATL,AMS,KL,Passengers,1211
4,IAH,BJX,YV,Passengers,1240
4,SLC,MEX,DL,Passengers,1392
4,JFK,MEX,AM,Passengers,1259
4,IAD,LHR,BA,Passengers,1260
4,IAH,SAP,UA,Passengers,1264
4,IAH,GUA,UA,Passengers,1277
4,SFO,TPE,BR,Passengers,1324
4,ORD,MEX,AM,Passengers,1373
4,IAD,DOH,QR,Passengers,1404
4,IAD,ICN,KE,Passengers,1421
4,JFK,KWI,KU,Passengers,1423
4,JFK,LHR,BA,Passengers,1443
4,FLL,VCP,AD,Passengers,1476
4,MCO,VCP,AD,Passengers,1494
4,LAX,TPE,BR,Passengers,1540
4,IAD,RUH,SV,Passengers,1588
4,EWR,LHR,UA,Passengers,1649
4,JFK,PVG,MU,Passengers,1661
4,ORD,DOH,QR,Passengers,1682
4,LAX,LHR,BA,Passengers,1758
4,LAX,MEX,AM,Passengers,1776
4,LAX,HKG,CX,Passengers,1785
4,ORD,LHR,BA,Passengers,1798
4,SMF,GDL,AM,Passengers,1813
4,IAH,GDL,YV,Passengers,1825
4,LAX,PEK,CA,Passengers,1870
4,SLC,GDL,5D,Passengers,1882
4,PDX,GDL,Y4,Passengers,1950
4,DTW,YYZ,9E,Passengers,1958
4,ORD,GDL,Y4,Passengers,1960
4,LAX,AMS,KL,Passengers,1976
4,LAX,CDG,AF,Passengers,2024
4,DFW,BJX,MQ,Passengers,2038
4,JFK,CDG,AF,Passengers,2076
4,JFK,SDQ,DL,Passengers,2614
4,LAX,GDL,Y4,Passengers,2235
4,DTW,AMS,DL,Passengers,2240
4,DFW,GDL,AA,Passengers,2380
4,MDW,MLM,Y4,Passengers,2394
4,ORD,NRT,NH,Passengers,2402
4,SJC,GDL,Y4,Passengers,2405
4,EWR,TLV,UA,Passengers,2477
4,LAX,NRT,NH,Passengers,2501
4,IAD,CAI,MS,Passengers,2534
4,SEA,HND,DL,Passengers,2558
4,JFK,FCO,AZ,Passengers,2567
4,SEA,YVR,OO,Passengers,2591
4,DFW,LHR,AA,Passengers,2597
4,LAX,LHR,VS,Passengers,2610
4,JFK,SDQ,B6,Passengers,2635
4,DFW,DOH,QR,Passengers,2676
4,MIA,LHR,AA,Passengers,2744
4,SFO,ICN,KE,Passengers,2744
4,LAX,GDL,AS,Passengers,2774
4,SFO,NRT,UA,Passengers,2847
4,IAH,SAL,UA,Passengers,2892
4,ORD,ICN,KE,Passengers,2907
4,DFW,MEX,AA,Passengers,2991
4,LAX,CAN,CZ,Passengers,3012
4,SFO,SYD,UA,Passengers,3123
4,JFK,AMS,KL,Passengers,3468
4,MIA,DOH,QR,Passengers,3552
4,IAD,ADD,ET,Passengers,3651
4,MIA,MEX,AA,Passengers,3807
4,OAK,GDL,Y4,Passengers,3913
4,LAX,AKL,NZ,Passengers,4090
4,ORD,FRA,LH,Passengers,4193
4,ATL,ICN,KE,Passengers,4567
4,SEA,ICN,DL,Passengers,4666
4,EWR,FRA,UA,Passengers,4767
4,JFK,ICN,KE,Passengers,4792
4,IAH,GRU,UA,Passengers,5355
4,ATL,MEX,DL,Passengers,5586
4,IAH,MEX,UA,Passengers,5929
4,DTW,ICN,DL,Passengers,5977
4,LAX,ICN,OZ,Passengers,6869
4,LAX,ICN,KE,Passengers,6987
4,ATL,AMS,DL,Passengers,7066
4,GUM,MNL,PR,Passengers,9284
4,HNL,MNL,PR,Passengers,11086
4,JFK,MNL,PR,Passengers,12807
4,SFO,MNL,PR,Passengers,28420
4,LAX,MNL,PR,Passengers,36095
3,TPA,YYZ,GL,Passengers,49
3,TPA,YWG,N8,Passengers,213
3,TPA,GCM,WL,Passengers,552
3,TEB,SDL,LF,Passengers,4
3,TEB,PRG,0J,Passengers,4
3,SYR,SJD,VB,Passengers,104
3,SYR,MTY,VB,Passengers,26
3,STL,SJD,VB,Passengers,625
3,STL,HUX,VB,Passengers,605
3,SLC,YWG,GL,Passengers,82
3,SLC,SCL,DL,Passengers,1394
3,SLC,SAL,DL,Passengers,169
3,SLC,NRT,DL,Passengers,1109
3,SLC,HND,DL,Passengers,275
3,SLC,GUA,DL,Passengers,269
3,SLC,EZE,DL,Passengers,563
3,SJC,YYZ,AC,Passengers,49
3,SJC,YVR,AC,Passengers,46
3,SJC,YOW,AC,Passengers,47
3,SAV,YUL,LF,Passengers,4
3,SAV,YEM,LF,Passengers,4
3,SAN,YUL,RV,Passengers,158
3,RSW,SDQ,DL,Passengers,130
3,PIT,YUL,GL,Passengers,83
3,PIT,YOW,AC,Passengers,96
3,PIT,SJD,VB,Passengers,861
3,PIT,PUJ,G4,Passengers,894
3,PIT,POP,G4,Passengers,356
3,PIT,MTY,VB,Passengers,167
3,PIT,CUN,VB,Passengers,602
3,PIT,CUN,G4,Passengers,1815
3,PIE,YYZ,AC,Passengers,32
3,PHX,YWG,DL,Passengers,46
3,PHX,YVR,X9,Passengers,5854
3,PHL,SJD,VB,Passengers,469
3,PHL,MTY,VB,Passengers,162
3,ORD,SJD,VB,Passengers,749
3,OGG,YVR,X9,Passengers,6233
3,OAK,SJD,AS,Passengers,490
3,OAK,PVR,AS,Passengers,336
3,MSP,YUL,GL,Passengers,81
3,MIA,SKB,WL,Passengers,83
3,MIA,SDQ,WL,Passengers,442
3,MIA,SAP,WL,Passengers,109
3,MIA,RTB,WL,Passengers,212
3,MIA,PVR,GL,Passengers,155
3,MIA,PUJ,WL,Passengers,2296
3,MIA,GYE,SY,Passengers,242
3,MIA,GCM,WL,Passengers,537
3,MIA,CUN,VB,Passengers,326
3,MIA,BGI,WL,Passengers,1
3,MDW,YEG,AC,Passengers,48
3,MCO,YWG,N8,Passengers,238
3,MCI,PVR,VB,Passengers,689
3,MCI,CUN,VB,Passengers,644
3,LGB,YYZ,AC,Passengers,50
3,LAX,YOW,AC,Passengers,45
3,LAS,YYZ,G4,Passengers,252
3,LAS,YYC,G4,Passengers,273
3,LAS,YWG,N8,Passengers,62
3,LAS,YEG,N8,Passengers,167
3,KTN,YPR,I4,Passengers,14
3,KOA,GMP,KE,Passengers,7
3,JFK,ICN,DL,Passengers,20
3,JFK,GCM,WL,Passengers,837
3,IND,SJD,VB,Passengers,17
3,IND,SJD,GL,Passengers,324
3,IND,SJD,G4,Passengers,112
3,ILM,SXM,LF,Passengers,16
3,IAH,SJD,VB,Passengers,122
3,IAD,SNN,X9,Passengers,586
3,IAD,MAD,UX,Passengers,243
3,IAD,LIR,GL,Passengers,1297
3,IAD,LIM,UA,Passengers,1522
3,IAD,BBU,X9,Passengers,1531
3,HNL,IBR,JL,Passengers,98
3,HNL,YVR,SY,Passengers,145
3,HNL,YVR,X9,Passengers,6423
3,HNL,YVR,HA,Passengers,241
3,HNL,HIJ,JL,Passengers,298
3,HNL,FUK,JL,Passengers,142
3,FLL,YYC,AC,Passengers,48
3,FLL,YUL,AC,Passengers,48
3,EWR,YUL,AC,Passengers,51
3,EWR,SJD,VB,Passengers,132
3,EWR,MTY,VB,Passengers,426
3,EWR,CUN,VB,Passengers,615
3,DTW,YYZ,GL,Passengers,48
3,DTW,SJD,VB,Passengers,449
3,DFW,MAD,UX,Passengers,292
3,DEN,YVR,AC,Passengers,52
3,DAL,YUL,AC,Passengers,35
3,CVG,SJD,VB,Passengers,608
3,CVG,PUJ,G4,Passengers,671
3,CVG,NAS,X9,Passengers,208
3,CVG,CUN,VB,Passengers,766
3,CRP,PVR,GL,Passengers,160
3,CMH,YVR,AC,Passengers,52
3,CMH,CUN,VB,Passengers,780
3,CLT,SXM,WL,Passengers,68
3,CLT,CUN,VB,Passengers,628
3,BWI,SJD,VB,Passengers,265
3,BWI,MTY,VB,Passengers,262
3,BUF,YWG,DL,Passengers,48
3,BUF,YUL,DL,Passengers,99
3,BUF,CUN,VB,Passengers,720
3,BOS,CUN,VB,Passengers,694
3,BNA,YEG,AC,Passengers,48
3,BNA,CUN,VB,Passengers,516
3,AZA,YWG,N8,Passengers,337
3,AUS,SJD,VB,Passengers,274
3,AUS,SJD,GL,Passengers,121
3,GRB,YUL,OO,Passengers,1
3,GUM,PNI,UA,Passengers,1
3,IAD,SJO,Q6,Passengers,3
3,ORF,YOW,PT,Passengers,4
3,SYR,YUL,9E,Passengers,4
3,MIA,BOG,LA,Passengers,8
3,IAD,SID,VR,Passengers,14
3,TUS,CUU,OO,Passengers,16
3,CRP,VER,EV,Passengers,18
3,MIA,GYE,XL,Passengers,21
3,IAD,YUL,YX,Passengers,23
3,LRD,TRC,MQ,Passengers,25
3,BOS,LIS,S4,Passengers,25
3,FLL,YHM,WO,Passengers,25
3,LAS,YVR,AC,Passengers,28
3,IAD,YUL,OO,Passengers,29
3,IAH,AGU,MQ,Passengers,29
3,ORD,YYZ,C5,Passengers,30
3,BTV,YUL,EV,Passengers,35
3,LAX,SJO,Q6,Passengers,35
3,SFO,LGW,BA,Passengers,36
3,CRP,TAM,YV,Passengers,36
3,BGR,LHR,UA,Passengers,36
3,TPA,MHH,3M,Passengers,39
3,MIA,PMC,LA,Passengers,44
3,BWI,NAS,B6,Passengers,47
3,IAH,TLV,LY,Passengers,53
3,FLL,YYT,WS,Passengers,55
3,ORD,DUB,AA,Passengers,59
3,ATL,MEX,AM,Passengers,60
3,MCO,YUL,AC,Passengers,64
3,EWR,YUL,QK,Passengers,65
3,DEN,YYC,QK,Passengers,67
3,MCO,FOR,G3,Passengers,67
3,SFO,BEG,EB,Passengers,69
3,JFK,YYR,AA,Passengers,70
3,LAX,MEX,VB,Passengers,73
3,MIA,CPT,EB,Passengers,77
3,EWR,DWC,EB,Passengers,81
3,TPA,MEX,UA,Passengers,87
3,BNA,YYC,WS,Passengers,87
3,SLC,HMO,5D,Passengers,88
3,MIA,PLS,YX,Passengers,90
3,IAH,CUN,AA,Passengers,91
3,MIA,IQT,LP,Passengers,93
3,MCO,BSB,G3,Passengers,97
3,ORD,YYZ,AX,Passengers,100
3,AUS,SJD,AA,Passengers,105
3,DFW,REC,JJ,Passengers,106
3,BGR,ZRH,UA,Passengers,106
3,IAH,MEX,DL,Passengers,108
3,SJU,GIG,AA,Passengers,110
3,LGA,YUL,QK,Passengers,110
3,SFO,YVR,OO,Passengers,110
3,JFK,SNN,BA,Passengers,115
3,MCO,BOG,UA,Passengers,115
3,MCO,YEG,WO,Passengers,115
3,SJU,NEV,9K,Passengers,116
3,DEN,CUU,Y4,Passengers,117
3,AUS,CUN,AA,Passengers,118
3,LAS,YEG,WO,Passengers,119
3,PBI,YUL,AC,Passengers,121
3,IAH,SJO,AA,Passengers,121
3,MIA,CZM,AA,Passengers,122
3,LAX,RUH,SV,Passengers,122
3,HNL,APW,FJ,Passengers,127
3,GSO,PLS,AA,Passengers,127
3,MIA,MAO,G3,Passengers,128
3,LGA,BDA,AA,Passengers,129
3,LAS,YYC,AC,Passengers,130
3,MIA,CYB,KX,Passengers,131
3,MIA,PTY,UA,Passengers,132
3,ATL,PUJ,WN,Passengers,132
3,ORD,YUL,AX,Passengers,133
3,IND,MBJ,WN,Passengers,133
3,DTW,MEX,AM,Passengers,134
3,MCO,POP,B6,Passengers,140
3,MSP,YWG,9E,Passengers,141
3,SJU,NAS,B6,Passengers,142
3,MCO,PUJ,WN,Passengers,143
3,MCO,MHH,3M,Passengers,144
3,MIA,MXP,AA,Passengers,148
3,SEA,HND,NH,Passengers,150
3,BGR,CDG,DL,Passengers,152
3,ABQ,PVR,UA,Passengers,154
3,GUM,PUS,BX,Passengers,158
3,RSW,YYZ,AC,Passengers,159
3,IAD,NAS,UA,Passengers,159
3,AZA,YEG,WO,Passengers,161
3,IAD,CGN,UA,Passengers,162
3,LAX,XCR,EB,Passengers,163
3,IAD,MPM,EB,Passengers,163
3,LAX,HND,JL,Passengers,164
3,MIA,VRA,AA,Passengers,164
3,MCO,POP,UA,Passengers,165
3,LAX,CDG,EB,Passengers,166
3,IAH,DEL,UA,Passengers,168
3,EWR,OPO,UA,Passengers,171
3,JFK,ESB,TK,Passengers,174
3,LAS,YUL,AC,Passengers,179
3,MIA,BSB,G3,Passengers,182
3,IAD,YYZ,YX,Passengers,183
3,SJU,GRU,DL,Passengers,185
3,JFK,LCY,BA,Passengers,186
3,IAD,ADB,TK,Passengers,186
3,HNL,SYD,UA,Passengers,193
3,HNL,HND,JL,Passengers,195
3,IAD,YUL,YV,Passengers,197
3,HNL,CXI,FJ,Passengers,205
3,MIA,FCO,EB,Passengers,207
3,IAH,NAS,YV,Passengers,207
3,IAD,NAS,YV,Passengers,209
